date,open,high,low,close,volume,ma_5,ma_10,ma_20,ma_ratio_5_20,rsi_14,macd,macd_signal,daily_return,volatility_10,volatility_20,volume_change,volume_ma_10,high_low_range,target_return,target_direction
2023-12-01,155.25,156.0,153.5,155.13,1175094,156.732,155.226,150.1305,1.0439717445822134,61.869340232859,6.093288235756717,6.237626011444376,0.0018729010591578277,0.02497256138711476,0.02188568202104507,-0.47707618635246873,3231113.6,0.016115516018822922,0.0014181654096563356,1
2023-12-04,153.0,156.3,153.0,155.35,978128,156.192,156.162,150.818,1.0356323515760717,66.88558589699271,5.779989212564175,6.146098651668336,0.0014181654096563356,0.02499220545651002,0.019707237111758244,-0.16761722891955877,3198115.5,0.021242355970389516,0.030704859993563094,1
2023-12-05,155.9,161.51,155.9,160.12,3005900,156.394,157.503,151.732,1.030725226056468,71.53891859774211,5.849171012483794,6.086713123831427,0.030704859993563094,0.026115283280544518,0.02051573048063546,2.073115175110006,3368912.5,0.03503622283287525,0.040594554084436574,1
2023-12-06,160.12,167.3,159.81,166.62,5155029,158.412,158.836,152.92800000000003,1.0358600125549278,76.1643835616438,6.355234576381122,6.140417414341367,0.040594554084436574,0.025494994561689764,0.021903049067333553,0.7149702252237267,3611326.0,0.04495258672428285,0.044112351458408305,1
2023-12-07,166.9,174.75,164.99,173.97,3257556,162.238,160.03000000000003,154.3415,1.051162519477911,82.1351234300563,7.265623584262158,6.365458648325525,0.044112351458408305,0.02297788832381653,0.023195811872032512,-0.3680819254363069,3618253.4,0.056101626717250046,0.006150485715928022,1
2023-12-08,174.0,178.98,173.0,175.04,3868344,166.22,161.47600000000003,155.6125,1.0681661177604627,81.8880351262349,7.9814483216702286,6.688656582994467,0.006150485715928022,0.022271680091205233,0.022821252146329275,0.18749884883022738,3814240.7,0.034163619744058446,-0.030335923217550298,0
2023-12-11,173.1,175.89,166.0,169.73,1494980,169.096,162.644,156.7095,1.0790411557691142,72.95572397287594,8.027733249022162,6.956471916200007,-0.030335923217550298,0.024435756631302943,0.02399961791656499,-0.6135348872799317,3064142.2,0.05826901549519818,0.0001767513109056651,1
2023-12-12,170.2,170.95,169.1,169.76,624253,171.02399999999997,163.709,157.9185,1.0829890101539716,68.89194769442533,7.974905391545576,7.160158611269122,0.0001767513109056651,0.024543982511597576,0.02349729036878004,-0.5824338787140966,2702422.6,0.01089773798303484,-0.029747879359095064,0
2023-12-13,171.0,173.0,157.27,164.71,1253621,170.642,164.527,158.873,1.0740780371743468,53.35839598997495,7.439784928946551,7.216083874804608,-0.029747879359095064,0.02626476021720015,0.024930114073571295,1.0081937932216585,2306006.6,0.09550118389897388,-0.02392083055066474,0
2023-12-14,164.71,166.5,160.02,160.77,1208938,168.002,165.11999999999998,159.631,1.052439689032832,50.22410945977825,6.621445137121697,7.097156127268026,-0.02392083055066474,0.027465304427674534,0.025814176733021478,-0.03564314892619058,2202184.3,0.040306027243888716,-0.011569322634820023,0
2023-12-15,162.0,162.45,157.0,158.91,2595594,164.776,165.498,160.36200000000002,1.027525224180292,51.03068072866729,5.756461594955539,6.82901722080553,-0.011569322634820023,0.02791187177354572,0.02589334763022797,1.1470034029867535,2344234.3,0.034296142470580764,-0.026933484362217652,0
2023-12-18,160.0,162.4,153.0,154.63,1279721,161.75600000000003,165.426,160.794,1.0059828103038673,45.01557632398752,4.671742733201938,6.397562323284812,-0.026933484362217652,0.029460102907424353,0.02680276153290641,-0.5069641091788624,2374393.6,0.06079027355623104,0.00413891224212648,1
2023-12-19,154.0,158.5,151.66,155.27,2375339,158.858,164.941,161.222,0.9853369887484338,48.534883720930246,3.819706670765896,5.8819911927810296,0.00413891224212648,0.02750911631674749,0.026800675584762908,0.8561381738675853,2311337.5,0.04405229600051525,-0.01674502479551765,0
